movieId,x0,x1,x2,x3,x4,x5,x6,x7
110553,0.1281889702775022,1.1059661995156995,0.50800134072435676,0.15157909719402476,1.4347167076121852,0.5557113731356591,0.93013186285184135,0.37516026864893959
73462,0.4397353773065526,-0.19876006561877915,0.28380151524667846,-0.28914859319896036,0.18660470125234971,0.28906972703603345,0.45119350178157586,0.47244782914800409
94746,0.15346407623571848,0.52846956796023359,0.089891360839993842,0.45914095044714981,-0.072062397174077711,0.45575884897711155,-0.039748615061138373,0.90855620210964916
101765,0.53881494621560289,0.56032534010654766,0.77305306375821248,0.75865279294539556,0.84270552172329427,0.48749229418228168,0.15544393290041339,0.95451643635595285
89377,0.83381828956624704,0.37363532263320437,0.48982502490505236,0.32540804433241466,0.26375800404616245,0.40730462456301186,0.40050751827240927,0.45309793048020314
5988,0.80960869529916135,0.18923916740094668,0.18342860416959098,0.3115758186824934,0.72561714943591904,0.55135863107964633,0.88953778041686904,0.72785735823365527
5989,0.77155940598654749,0.77564513049876804,0.96201973591083645,0.49338421493188112,0.86893701917577026,0.63179068210027578,0.47055461297850665,0.74544914766377135
5987,1.1202041544160877,0.61550598088511121,0.94153948857035252,0.90921570310138822,0.91987257982271997,0.5500179543806496,0.56949640104023713,0.20598782228411106
5985,0.71658368427503805,0.60403591352163033,0.44861174667738557,0.20497992982758431,0.13741605243525046,0.91221692982143121,0.71188325036166056,-0.55279951769608326
82447,0.082656012811567925,0.10060601268488867,1.1190217152162107,-0.28738240060427112,0.57088437762939948,0.24704809899184815,-0.0073443710939372847,0.38770844065883769
87964,0.77130943896399717,0.88206720455865917,1.0488176894334622,0.7672484678529613,0.71198556349424247,0.32999760115960819,1.0131591296754789,0.21626824746601903
102819,0.60400520112518807,0.10446468635256806,0.11473622845938795,0.77084313442889596,0.26698015252610302,-0.20852488445876288,0.20739005677612299,0.45852705531314075
43871,1.2455411456273446,-0.16468646297871017,1.564452690669176,-0.44878250480107978,0.91454049152503802,-1.1300317366094124,0.64106934754098566,1.4012069016657414
101498,1.5379433424642952,0.098289018799294747,0.35402864713858867,1.4574356089817655,0.043972951974897083,0.23518266298524046,0.53388925702143009,0.25001702401987735
6796,1.0378937711802318,0.4104147210849311,1.1427310734787401,0.60439840850299797,0.38240259297696494,0.51914413302545448,0.54752489236252166,0.55231188586114655
6797,0.97689456256248641,0.83546049873390871,1.9165597064630304,-0.97785963888399785,0.865815489529003,-0.78623787209203788,-0.23840866201583499,-0.30592845316952766
6794,-0.41440156990148069,0.7559099807397951,0.15489352796447831,0.63432903063568558,0.40216280493233986,0.73568363692048622,0.035259723025612595,1.8455381649369125
27373,1.2800383691218267,0.71778630139575528,0.28878444446940976,0.56016062710798009,-0.1751765435861162,0.42959082236576784,0.55046326689929859,1.2736492647580413
6792,0.31708540452179301,0.2501936941316088,0.72773288327407226,0.097359436810664668,0.23222848589111095,0.76568491852256115,1.5247173276866637,0.5442582558817386
6793,-0.16003661867150024,0.59035970520430692,0.60168651575225973,1.1257176282841912,0.052422084591918564,0.51235342559112695,0.12290852208987652,1.426424358462103
6790,0.70033465462355227,0.57549136609919815,-1.1179355161869484,1.4180315715204757,0.35743741153726988,1.0299567949471808,0.82466696533768835,0.99565804160969451
6791,1.3375142601968315,0.05175951486234915,-0.11743286819787022,1.5834282385245237,0.26198126885458112,0.58147212854767893,0.35122865065898051,1.0176931573177141
