movieId,x0,x1,x2,x3,x4,x5,x6,x7
110553,1.7579813502904444,0.17183498088976817,-0.14610229593230584,1.0700803200230593,-0.11799473278943984,0.66998712127342552,0.066538159335792532,0.79307551811623267
73462,0.4397353773065526,-0.19876006561877915,0.28380151524667846,-0.28914859319896036,0.18660470125234971,0.28906972703603345,0.45119350178157586,0.47244782914800409
94746,0.73442735150464966,0.35220052726702972,0.44468191534518164,0.46933786916014081,0.45897827127811958,0.6025859700970011,0.72738677067629143,0.43507748416460057
101765,0.79330832134281726,0.65960124998478342,-0.003820473756214028,0.12636864984791793,0.54220951481797375,0.83813807165533583,0.40109977643115674,0.59270333949341092
89377,0.83381828956624704,0.37363532263320437,0.48982502490505236,0.32540804433241466,0.26375800404616245,0.40730462456301186,0.40050751827240927,0.45309793048020314
5988,0.7772720239706572,0.34892826409697947,0.60857339524483578,0.59714593094922808,0.229955755693241,0.47063816935891739,0.43437057944585078,0.25215486843267687
5989,0.64282179952344698,0.80614567855076402,0.73267735073131701,0.91239609283216538,0.66313029058231299,0.72040526137198324,0.72283046006614671,0.53329138289386202
5987,0.67031471526794617,0.56264095109975931,0.64559142617092913,-0.10598416282198816,0.47341358544128503,0.38123443094392129,0.66182642158987093,0.43077698316601259
5985,0.25384955748261578,-0.019894575554803638,-0.024720745178697094,0.91065291664788894,0.84545410581026126,-0.081099348381408962,0.6128158914756211,0.83335705807082805
82447,0.70407342887599611,0.47276829913047397,0.40782165302897738,0.83362493843862473,0.74707160153602203,0.41561746477937428,1.1282447388568235,0.33532703382503776
87964,0.22756854307468127,0.60932366264668492,-0.098762130432001299,0.28983450360236551,-0.56364244326831947,-0.34817204735056279,0.87355966928132045,0.27643197441442358
965,1.4251998625784927,1.2190997886421633,1.4208772450894702,0.42947913956080269,0.74348571664667118,0.58129039242141467,0.15344468664870556,-0.42157358824985702
43871,0.56338521627817795,-0.18027064215187444,0.52836746170284576,0.62309725812565964,1.7490321338813568,0.43379093902584104,-0.94984139042694427,-0.38622568401328944
101498,0.79330832135494733,0.65960124999066627,-0.0038204737001581168,0.12636864975382814,0.54220951475094825,0.83813807167650212,0.40109977642889849,0.59270333952375243
6796,0.90937373187906467,0.59293435380308934,0.78668609187082017,0.57723717579397371,0.78047188657441335,0.20999269345675248,0.76333434306657366,0.94949906705399212
6797,-0.074071181087250221,0.40696179099782398,0.48974508628134783,0.35826156789015373,0.30914068086172569,0.046381654044853046,0.040157188749316369,0.3709139179376823
6794,0.5625323326628916,0.86951365210069309,-0.39123435851097887,1.4401656302315189,-0.14816191672966092,0.89348950975300689,0.47198536314904854,-0.40422196932577326
27373,0.93348573142801206,0.51332441308916399,0.5986207976065,0.44429985243544518,0.59991024559725714,0.29161161338865682,0.48704109965601705,0.21489877280031483
6792,0.4946988390196565,0.88471155050401207,0.11080625368682863,0.035063935928313084,0.47686463948216662,0.38211739288317248,0.35327959771861001,1.1426663393636738
6793,0.58203730424115296,0.37023039013482817,-0.29788778831040363,1.8522767525311175,-0.19621024047925842,0.86509249859301263,0.50958691340452866,0.44227538924958393
6790,0.84700790938311921,1.6980942277799307,-0.047730125124078669,0.31313334232429357,0.84964331453416364,1.443598176232548,0.031594881122348241,0.44477510504669809
6791,0.62946729354773978,0.058630000410169462,1.6627658870300592,0.54954714863842991,-0.40385246700466837,0.51405191362460445,0.30833286396377196,2.0584720060622264
6798,0.074609088944911167,0.019941010729508248,0.010131745772219996,0.081008112946972119,0.0050071524722871069,-0.024642540237484512,0.088549782557494114,0.0037594761017349081
57291,0.19020855051671953,0.11082972222408498,-0.023540502065609877,0.41661465565631972,0.05405993061195271,0.18357214547626821,0.64648709195284437,0.43768833573528365
4641,0.49681826243974825,1.3129120935838947,0.73936653951205844,0.045134971781075492,0.5884010006433148,0.51323132687246065,0.50177560975483804,1.2214527470236538
99996,0.26553935260330919,0.35930588450997525,0.65384466735871438,0.35365030378529583,0.87931758401766846,-0.16496164740439417,0.87400335002112628,0.72331174974810564
270,-0.17695173784658985,1.6917135802928103,0.95612827280196511,1.25957342468759,0.36981458469537537,0.2925127426358069,-0.19033873191552111,0.7376870633599466
271,0.58529358217614635,1.3198872312171133,-0.0059076326844424171,1.4891507819459524,-0.057308709049763401,0.00035605499157856922,0.44657423909152766,0.88580214362339449
272,0.89250929975192073,1.045295070299932,0.32655135846565364,0.45842642877858358,1.162282371553587,0.20526385960493448,-0.045508320642007993,0.96687112877112302
273,0.25791482710109043,0.78456748895026107,0.21123523772986791,0.64862398353924766,0.45942049309770228,0.94423082090716404,0.58260987458921198,0.76454798327292195
274,-0.20959127248717013,0.66165129808437073,0.34545586966478192,2.1022843763428063,-0.45765947251931105,0.2274013884413377,-0.00767507394211152,0.56559549519022156
275,0.52625787731409179,0.44656672453906665,0.056719594677486947,-0.38288078654018143,1.769051799456506,1.4218498428644473,-0.79389519940659226,0.27230421570503816
276,0.21835829049330363,0.71788637107364894,0.72591013336026455,1.1021438557787284,0.60943218908806029,0.50523159793764472,0.39762068556433694,0.15270672785186215
277,0.69709852685341045,0.6511374490247378,1.088457016470777,0.63569037210587132,0.004522983123595622,1.1006673955266346,0.24814616608062717,0.23521544021033156
278,1.348584629382729,0.39446310418546898,0.46268726905631896,1.3802065679293207,0.64089004806787031,-0.42528759285007872,-0.14834000338711711,0.11846081309164995
279,0.93493007724697819,-0.45561443055844159,0.76007203687223157,0.25783975201534948,0.16176072076116232,1.8562673685905857,1.2147745973780162,1.0754150443941297
32019,1.0010584689824276,-0.35735184653561097,-0.22303840518453893,0.77671895588953488,0.40491591191960019,0.99264165782282343,-0.46225385216681641,0.60961986968781179
