movieId,x0,x1,x2,x3,x4,x5,x6,x7
5310,0.45156917181769468,0.24620817733017913,0.16029573271540784,0.092363856054116289,0.048885570186813374,0.25486334405395555,0.42718826164836432,0.65679043047926278
593,1.2409892990189406,0.4021581754680838,0.47753193569239705,0.3850190347503013,0.15590911895874773,0.46266455414921581,0.51577503401041913,0.76815140099048607
1200,0.55062868950590604,0.56930953314998356,0.3118706238809002,0.58904718859835437,0.74664088310012444,0.93647846556565906,0.59570047849385643,0.23485677496350837
828,0.80481128190926254,0.49182972356127896,0.60508453999292133,0.76085940429555032,-0.32966491991694552,0.14033590499754528,1.2558937086858488,-0.10488115918269121
4027,0.5621832062191584,0.5672159085830375,0.24105909745374215,0.056386864310476167,1.4564559250405749,0.0076455044466272222,0.621691008786878,1.0442374756439641
101765,0.29462539276104044,0.38751209614925164,0.71018609420293843,0.30902321540995659,0.37698004227928217,0.67913926654209666,0.35970420929315228,0.1716027806991294
4025,-0.80670202269172075,1.0590256977820249,-0.10446655749960099,1.332823501905279,0.24405247740839608,0.52088865418191799,1.0336804051534574,1.3797241276796095
4022,0.76338099956069427,-0.016070746912414651,0.45691189111926844,0.68776729812215409,0.11303572642690678,0.99778131943948034,0.40785234016363897,0.66424199327166433
4023,0.38137097827916921,-0.64382549853221582,-0.27117612299458216,-0.39217840391708336,0.3904032356066508,0.49017679258910768,0.78382045778099907,1.0776245772279118
4020,0.39956724066720395,0.18713359861509324,0.38841985798653134,0.46177140756000112,0.34446803848550323,0.37635860652160297,0.11311209418752656,0.38317590381324768
4021,0.45756066837127174,0.49408287024348868,0.75978332039727503,0.69140305149578496,0.61639700498163319,0.57745155983664032,0.24052867269216699,0.72767664095558826
4029,0.72753979154904658,0.24149895037025179,0.088669599429316001,0.015231517776423873,0.39497904837723463,-0.0017299670941517773,0.38569014782675004,-0.18726776960226904
55290,0.026368962980096115,-0.22344334994003695,0.48500299694271631,0.011011974850138438,0.070596983689364678,0.2889265785850535,0.58056353370026581,0.31133852668013962
5989,0.26438402552197587,0.97327901267038452,0.50124210779115719,0.61933249521831291,0.31746401464591434,0.35966909463616198,0.73541997515589919,0.79896518038878039
592,0.57012420852172097,0.58825188342237078,0.0450505988998922,0.86293403838757743,0.23021544101223609,0.48247423745039036,0.62161881397872365,0.29250926157379203
4642,0.5058306040515741,0.79309106727112433,0.35103278024111384,0.56626134486932378,0.31156258544005599,0.44239584220896994,0.30064085312990307,0.65609924180896761
3925,0.54329872986784966,0.1206250817861604,0.062829688359028607,0.64014879015178816,0.47076283070178881,0.77799318882312452,0.92349866465325869,0.116483199030554
107883,0.85106358826720441,0.37826148100533497,0.60938071782520853,0.74418880504251383,0.3536286946920883,0.36146578807287227,-0.27244457483753975,0.46709641290191517
344,-0.089407075711827488,1.0185889590914816,0.72871664678415415,1.3394007449182852,0.010174718911512799,1.0085628333344618,0.19947461627116883,-0.32399897306156655
345,0.77890728796713027,1.8564519460522653,-0.20917491065155955,0.062664729958762724,0.35144480978750142,0.89311280693680339,0.4242340410222783,-0.19317137519581906
347,1.0096270952365045,0.21367333020224649,0.60463474960720709,0.29019247242127694,0.33308488704710087,0.00063031338339841476,0.15167005440607503,0.70369521341734442
340,1.0539750420678742,1.0248539944498833,0.39325711082412768,-0.03212246829566455,1.1627197080556551,1.3940264372416331,-0.58046149485148058,-1.0204185725834154
341,0.92930775368059682,0.17590738854507129,0.75048143583098326,0.34497576017937404,0.61913656268286221,0.50621291721856732,0.13084635186927138,0.25373461117284829
342,0.95564357022437818,0.25683940799022986,0.72231094338848456,0.34322095108936718,0.32417297621504887,0.52572786455089249,0.2123490674739934,0.54637065041286914
343,0.29686768097078142,-0.058588354173767641,0.083918689029406621,0.038958617325116338,0.04494175958401371,0.060634005827543906,0.11167714517703091,0.073556618790386913
3997,0.71079426634883902,0.35508322833459854,0.23940242573950302,0.69735980259631192,0.37244319378175783,0.26418886327117913,0.47577473873647097,-0.081718206656828885
3996,0.70711730841583698,0.76621577922086748,0.21529001999400757,0.24207334447729739,1.0613004635915386,0.61915403998519281,0.18657164221902775,0.55475438786113551
55768,0.65872036848534055,0.54091112754904791,0.81424470825918371,0.40731354526546415,-0.34466112589368375,0.33992694294186893,0.27747961968644141,0.28494891963718394
3994,-0.76848767459925504,1.5436073238320493,0.66515956866190173,0.15037586128140004,1.3764818944290889,0.45790524257325582,0.13008481561640797,0.83506373993259597
348,1.5595571035594142,0.67467245047537183,-0.18993416689899029,0.47112655319162272,1.2545333233027394,-1.6419778429262237,0.35390019932798067,1.0958942232968765
349,0.50274718627430237,0.39605905941836705,0.16795334447986895,0.78938762027761422,0.96314386328106316,-0.097010168901668123,0.60626796195918531,0.79346961673701955
51063,0.72940646798503506,0.38626176879718194,0.44465101663242435,0.62548950713031359,0.45052807785909132,0.38648863271935324,0.34357705063387151,0.22728593790800422
73266,0.75897334289772456,0.55538572941463282,0.29512757179219329,0.62315083916244929,0.13486259064581227,0.70511313009225762,0.64997035911001777,0.27572594301515657
56587,0.64599599283944464,0.30318011335926542,0.26316774328989845,0.57626822570328295,0.3587724194203466,0.29524109974539814,0.56754355190935224,0.90441657879450177
100383,0.35532064174001604,0.69002702375005076,0.32730384424393638,0.34484284147874267,0.20785036051823694,0.2597398040312458,0.39158937297691621,0.39618759784904223
32659,0.89443561940967165,-0.073561111596354853,0.086836342149633303,0.25159700007333496,0.12303849843364326,0.5083346627863049,0.33910706585836176,0.1191992992301836
73268,0.23765112175783493,0.25367863959875947,0.28954570101509403,0.0093592512838840958,0.20350456057537017,0.095170972545627161,0.14281030552109655,0.035111384295744924
37731,0.59914381881595635,-0.065377198031261505,0.21147086226448769,0.25139117201861189,0.73315862731266701,0.38841069590644045,0.40017161822160013,0.62807441042011514
55908,0.69941658758317249,-0.46534575812548434,1.5267488631901462,0.65261453243826717,0.90438916620947585,0.50739370543748274,-0.14226775298282021,0.28519488783561125
6155,0.4000148611993315,0.062456763212218991,-0.094831030171458164,0.18753399159679257,0.93262273405294205,0.5497756030477815,1.2494530722090931,0.70633475039865268
6156,0.49056278753638044,0.71203916366715458,0.8006082045228774,0.69881172714107598,0.59127408351104527,0.3208590588470896,0.73040824996534337,0.73068851182512196
6157,0.16344413217536172,0.47341069796950058,0.62623195068906612,0.86633888825349847,0.447390348697914,0.73576760135286379,-0.094938868109176039,-0.20405510199095631
6159,0.73407213567471818,0.46925849402759984,0.38794461728191448,0.0081254486681516819,0.55850423203237864,0.22742720789395637,0.13694167441687505,0.81213222090729997
4732,0.34808705660647726,0.14502977576572768,0.30286828812026084,-0.047830015672761454,0.3700934395535434,0.15367780663897368,0.21061708516752545,0.11947821490354185
736,0.49818315266851465,0.12171119422449474,0.017019618177832568,0.84997108998586879,0.5322950975971521,0.24862655370401504,0.84369770970189906,0.61788574745335079
6794,0.43950201692933694,0.21285867985379853,0.1294883431159895,0.2418389606851227,0.055762703483201538,0.53240961547561028,0.524038341519517,-0.27576350937075689
4731,0.82022841182798167,-0.17877357280921641,0.24859828029091491,0.60110675954152137,0.30824183758432078,0.48522662638935904,0.018785965144037717,0.22981110708834981
