userId,movieId,rating,timestamp
230000,5,3.0,839967655
230000,7,5.0,839966961
230000,11,4.0,839966271
230000,17,5.0,839966407
230000,41,5.0,839967333
230000,46,4.0,839967040
230000,52,5.0,839966975
230000,62,5.0,839966489
230000,110,5.0,839966081
230000,151,4.0,839966407
230000,154,3.0,839967086
230000,160,3.0,839966202
230000,161,5.0,839966027
230000,165,1.0,839965861
230000,168,4.0,839966470
230000,185,2.0,839966056
230000,218,5.0,839967134
230000,222,5.0,839966961
230000,224,4.0,839966509
230000,225,5.0,839966118
230000,242,3.0,839967538
230000,249,3.0,839966698
230000,252,3.0,839967333
230000,265,3.0,839966470
230000,270,3.0,839967432
230000,272,5.0,839966559
230000,300,5.0,839966100
230000,302,3.0,839967538
230000,314,4.0,839966936
230000,315,2.0,839966253
230000,316,3.0,839965888
230000,318,5.0,839966027
230000,329,5.0,839965888
230000,334,3.0,839966857
230000,339,4.0,839966056
230000,342,5.0,839966647
230000,348,5.0,839966609
230000,349,4.0,839965861
230000,351,2.0,839967631
230000,356,3.0,839966081
230000,357,5.0,839966253
230000,370,4.0,839966575
230000,371,3.0,839967450
230000,378,3.0,839967348
230000,380,4.0,839965829
230000,412,5.0,839967008
230000,432,3.0,839966224
230000,434,2.0,839966027
230000,440,5.0,839966253
230000,448,5.0,839967714
230000,452,4.0,839967487
230000,454,5.0,839966100
230000,457,4.0,839966027
230000,500,3.0,839966202
230000,508,5.0,839966470
230000,515,5.0,839966537
230000,529,5.0,839967026
230000,534,4.0,839966698
230000,537,2.0,839967670
230000,539,5.0,839966253
230000,587,3.0,839966224
230000,590,5.0,839965829
230000,597,5.0,839966224
230000,753,3.0,839966919
230001,2,3.0,839831045
230001,17,5.0,839831065
230001,34,5.0,839830913
230001,36,5.0,839831172
230001,48,4.0,839831134
230001,62,5.0,839831134
230001,150,5.0,839830794
230001,158,3.0,839831076
230001,161,4.0,839830872
230001,169,3.0,839831318
230001,261,5.0,839831090
230001,265,3.0,839831115
230001,316,4.0,839830857
230001,329,3.0,839830857
230001,356,5.0,839830900
230001,364,5.0,839830913
230001,440,3.0,839831019
230001,457,5.0,839830872
230001,480,4.0,839830900
230001,500,3.0,839830962
230001,509,5.0,839831065
230001,527,5.0,839831003
230001,529,5.0,839831337
230001,586,3.0,839831003
230001,588,4.0,839830813
230001,594,5.0,839831224
230001,595,5.0,839830857
230001,597,3.0,839831003
230001,736,4.0,839831154
230001,780,4.0,839831318
230002,150,5.0,835280920
230002,231,3.0,835280950
230002,296,5.0,835280920
230002,316,3.0,835280950
230002,318,5.0,835280950
230002,329,3.0,835280950
230002,380,3.0,835280920
230002,590,4.0,835280920
230002,592,3.0,835280920
230002,595,4.0,835280950
230003,1066,3.0,974609510
230003,1193,4.0,974609560
230003,1619,3.0,974609688
230003,2028,3.0,974609642
230003,2236,3.0,974609537
230004,2078,0.5,1352344560
230005,1,3.0,850211515
230005,3,2.0,850211540
230005,17,4.0,850211515
230005,79,4.0,850211606
230005,376,4.0,850211540
230005,661,3.0,850211606
230005,736,3.0,850211515
230005,780,4.0,850211515
230005,783,2.0,850211571
230005,784,2.0,850211571
230005,788,1.0,850211606
230006,2,3.0,1429002105
230006,110,4.5,1429002250
230006,318,4.0,1429002115
230006,527,3.5,1429002169
230006,2571,5.0,1429001514
230006,3578,3.5,1429002261
230006,5445,3.0,1429002303
230006,49278,4.0,1429002297
230006,58559,5.0,1429001822
230006,73881,5.0,1429001732
230006,79132,5.0,1429002280
230006,85414,4.0,1429002289
230006,91529,3.0,1429001717
230006,98198,5.0,1429001502
230006,109487,3.0,1429001392
230006,120138,4.0,1429001440
230006,132358,5.0,1429002231
230007,111,3.0,951940531
230007,593,3.0,951940478
230007,1094,5.0,951940506
230007,1100,4.0,951940531
230007,1198,4.0,951940562
230007,2381,1.0,951940562
230007,2683,3.0,952466389
230007,2699,4.0,952466389
230007,2706,3.0,952466389
230007,2826,2.0,952466389
230007,3114,5.0,951941761
230007,3155,3.0,951941831
230007,3159,3.0,951941761
230007,3176,3.0,951941761
230007,3185,2.0,951941813
230007,3285,3.0,951941792
230008,1,3.0,1114930160
230008,158,3.5,1114928938
230008,260,5.0,1114930317
230008,317,2.0,1114930284
230008,355,4.0,1114929081
230008,596,3.0,1114928948
230008,745,4.5,1114929053
230008,783,2.5,1114928992
230008,899,3.5,1114929091
230008,919,4.0,1114930423
230008,1148,4.5,1114928975
230008,1196,5.0,1114930319
230008,1210,5.0,1114930321
230008,1282,4.5,1114929028
230008,1367,4.0,1114929192
230008,1702,4.0,1114930208
230008,1919,1.0,1114930201
230008,2080,3.5,1114929109
230008,2082,4.0,1114930233
230008,2087,4.0,1114929406
230008,2294,4.0,1114929156
230008,2628,5.0,1114930314
230008,2717,4.0,1114929371
230008,2720,4.5,1114930193
230008,3157,4.0,1114930169
230008,3287,1.5,1114929813
230008,3483,4.5,1114929832
230008,3489,4.0,1114929381
230008,3615,4.5,1114929668
230008,3751,3.5,1114929552
230008,3991,4.5,1114929915
230008,4016,4.0,1114929608
230008,4232,4.0,1114929752
230008,4306,4.0,1114929626
230008,4886,3.5,1114929566
