movieId,f0,f1,f2,f3,f4,f5,f6,f7
110557,0.60399555499544999,0.13637406474376629,0.30849084090255097,0.56559159246126822,0.62180117582250594,0.10344999161695058,0.40924053164238672,-0.18405231248892151
110553,0.54085218304196625,0.26281117578714674,0.49206321600291397,0.46703499772792284,0.38929694338144988,0.40103361941519383,0.48576318882123026,0.32600933251133962
73392,0.6754385045324931,0.30361726643953663,0.45577144933801933,0.3651715772678702,0.60338480761727875,0.38357549469599977,0.55562449935006142,0.1536597445146895
73390,0.78374849317651896,0.53984303558383717,0.36273011846148023,0.057884790823736744,0.52086551805213632,0.2600458742650591,0.49221709278801951,0.1813597252839062
94746,0.43142539643098238,0.097410046265533096,0.22035060059804215,0.40399399464516417,0.4441436970410183,0.073892851097333748,0.29231466542907647,-0.13146593745917701
89371,0.90349135893044652,0.60126864786612144,0.38485461326225068,0.27061136378929546,0.28960378401718562,0.46470385405079501,0.31687511268035568,0.16939549258914177
101761,0.48029426595148955,0.22242502956619142,0.43743556841631454,0.41390784979068973,0.25478506039976384,0.3091723633310362,0.45577366313734463,0.24044243983708627
89377,0.48029426602805197,0.22242502958856011,0.43743556839063658,0.41390784973408318,0.25478506044213073,0.30917236335447995,0.45577366308187744,0.24044243983635144
114074,0.6332432735957827,0.22054899833660124,0.45669796836561138,0.56971613924095177,0.48640158647079373,0.26864015319069973,0.52235144430987723,0.076979257013723559
55290,1.1167778352228854,0.12538065925293229,0.85186499359106238,0.27440778975618307,-0.4795782244740408,1.6626727594366864,0.41060405898474189,-0.64791853366720498
5989,0.94645278600561245,0.51930806618710557,0.38890900619588825,0.27504785518524588,0.54040736969432768,0.18694800314087698,0.39748218924875167,0.7729869723546402
5982,0.69028063431844366,0.15585607388483672,0.35256096103085516,0.64639039133881948,0.71062991525108732,0.11822856176273684,0.46770346478673874,-0.21034549992912063
5983,0.38719234340577247,0.27949609723865637,0.23811068400497981,0.15690485624799749,0.15245856399327606,0.17614020820163043,0.059212451816242136,-0.028276523449619766
55298,0.40024522164066306,0.18535419129870145,0.36452964033252727,0.34492320810615107,0.21232088373951644,0.25764363608348179,0.37981138595379871,0.20036869990218534
5981,0.58078851515217678,0.41924414581003622,0.35716602612316783,0.23535728432163278,0.22868784584097815,0.26421031226803171,0.088818677766479975,-0.042414785294975881
5984,0.27926325883640346,-0.25149433271098448,0.30888575724026734,0.21273156550243372,0.76966396256943448,-0.56951464189329792,0.64850323041467817,-0.69923968179411866
5985,0.29501275138765265,0.32607942630581194,0.083359028005711489,0.24617266227979143,0.3267435744158747,0.10141533025618017,0.66400018960287355,0.15470271704429847
1801,0.050277709940933717,0.55381557103628187,-0.067295450541306742,0.15066342629660515,0.58016171649383519,0.72743153264794436,1.1610626988361437,0.50263996435744618
82447,0.56034331027085293,0.25949586790279822,0.51034149648609251,0.48289249137487289,0.2972492371480831,0.36070109054880167,0.53173594029615456,0.28051617988007987
103547,0.24014713290807388,0.11121251484063532,0.21871778422203456,0.2069539248579999,0.12739253027672193,0.15458618165831967,0.2278868315450592,0.12022122001196266
142608,0.80049044331396102,0.37070838265875972,0.72905928062003611,0.68984641624532994,0.42464176743363852,0.51528727216287284,0.75962277191385019,0.40073739974809913
130642,0.56034331033328588,0.25949586787858964,0.5103414964746037,0.48289249135072287,0.29724923712631635,0.36070109057280064,0.53173594025098592,0.28051617991788996
965,1.2176536538190064,-0.27913075812267568,0.13357601427770424,0.6999182350391957,1.3462563671720387,0.41419807092357164,0.24684958603021792,1.0136633462050098
43871,0.37399253564860452,-0.003051839041383498,0.48469903147416415,0.25413216838701963,0.33651436831806986,0.40988702836191315,0.26571843947379242,1.0097884856895105
26199,1.1428705889544868,1.7908253048356744,-0.62313998412546889,0.13539550123826452,0.38055334047751971,-1.0339345629224856,0.78747631660428208,-0.71209338795406774
101498,0.59611591058532842,-0.072288982062451157,0.2369832388762797,0.36395234053786268,0.77699414192829952,0.23747491277118149,-0.054226452726867651,0.55456873904652748
27370,0.87563819104886931,0.040729326647553722,0.36833584710882444,0.50979821240088952,0.5399709313187101,-0.018047229428636916,0.64173724113737085,0.1270362490403846
6797,0.76269163083818226,0.65612541768787669,0.55759341455873646,0.66717102062614253,-0.13688478751961874,0.085914215593681051,0.17207342189040425,0.43974701960884421
